160, 1483.31, 1509.36, 1523.89, 1563.37, 1478.89, 1482.25, 1481.00, 1477.74
161, 1482.54, 1512.05, 1523.61, 1562.24, 1479.05, 1482.25, 1481.09, 1477.95
162, 1482.64, 1511.99, 1523.91, 1565.32, 1479.30, 1482.45, 1481.09, 1478.28
163, 1484.85, 1512.00, 1522.98, 1561.45, 1479.35, 1482.45, 1480.55, 1478.33
164, 1481.77, 1512.18, 1522.70, 1563.61, 1479.49, 1482.45, 1480.45, 1478.49
165, 1481.96, 1512.33, 1523.59, 1562.90, 1479.57, 1482.25, 1480.36, 1478.63
166, 1481.96, 1511.92, 1523.66, 1563.67, 1479.70, 1481.96, 1480.36, 1478.76
167, 1481.48, 1511.55, 1523.71, 1563.77, 1479.76, 1481.87, 1480.36, 1478.88
168, 1480.33, 1510.96, 1522.78, 1562.04, 1479.76, 1481.58, 1480.09, 1478.91
169, 1479.85, 1510.45, 1521.96, 1562.02, 1479.69, 1481.58, 1480.55, 1478.91
170, 1477.44, 1509.66, 1520.73, 1561.65, 1479.55, 1481.00, 1480.55, 1478.80
171, 1476.58, 1508.39, 1519.33, 1560.27, 1479.36, 1481.00, 1480.00, 1478.65
172, 1475.13, 1507.04, 1518.30, 1559.82, 1479.15, 1481.00, 1479.36, 1478.46
173, 1474.27, 1506.19, 1517.72, 1560.28, 1478.90, 1480.71, 1478.64, 1478.28
174, 1473.69, 1505.49, 1517.28, 1559.59, 1478.63, 1479.75, 1477.91, 1478.08
175, 1473.02, 1505.29, 1516.93, 1559.99, 1478.36, 1479.17, 1477.09, 1477.89
176, 1473.98, 1505.12, 1517.33, 1560.78, 1478.13, 1478.60, 1476.73, 1477.72
177, 1473.88, 1505.42, 1517.77, 1561.57, 1477.89, 1477.06, 1476.00, 1477.54
178, 1473.50, 1505.58, 1517.97, 1561.88, 1477.66, 1475.04, 1475.27, 1477.36
179, 1473.31, 1505.53, 1518.17, 1562.00, 1477.45, 1474.94, 1474.64, 1477.18
180, 1473.12, 1505.56, 1518.08, 1562.01, 1477.21, 1473.69, 1474.09, 1477.03
181, 1472.73, 1505.54, 1518.09, 1562.32, 1477.00, 1473.69, 1473.64, 1476.87
182, 1472.92, 1505.88, 1518.55, 1561.67, 1476.81, 1473.60, 1473.36, 1476.73
183, 1473.40, 1505.76, 1518.61, 1562.59, 1476.60, 1473.50, 1473.09, 1476.60
184, 1473.31, 1505.90, 1519.07, 1563.42, 1476.44, 1473.40, 1473.00, 1476.46
185, 1473.50, 1506.01, 1518.99, 1564.43, 1476.29, 1473.31, 1472.82, 1476.33
186, 1472.92, 1506.63, 1519.69, 1564.84, 1476.17, 1473.31, 1472.82, 1476.24
187, 1475.04, 1507.55, 1521.21, 1567.16, 1476.12, 1473.31, 1472.91, 1476.23
188, 1475.81, 1508.65, 1522.95, 1568.55, 1476.14, 1473.31, 1473.09, 1476.28
189, 1478.02, 1510.42, 1524.65, 1571.14, 1476.26, 1473.31, 1473.36, 1476.40
190, 1479.65, 1512.46, 1526.67, 1573.47, 1476.45, 1473.40, 1473.91, 1476.54
191, 1480.52, 1513.97, 1527.93, 1574.28, 1476.68, 1473.40, 1474.55, 1476.72
192, 1481.96, 1515.06, 1528.81, 1576.15, 1476.92, 1473.40, 1475.27, 1476.89
193, 1481.58, 1515.59, 1529.94, 1577.11, 1477.20, 1473.69, 1476.00, 1477.08
194, 1482.45, 1516.53, 1530.95, 1578.74, 1477.47, 1475.42, 1476.82, 1477.30
195, 1482.64, 1517.30, 1531.70, 1579.96, 1477.75, 1476.96, 1477.73, 1477.55
196, 1484.66, 1518.65, 1532.53, 1581.52, 1478.10, 1478.50, 1478.73, 1477.84
197, 1484.46, 1519.44, 1533.16, 1581.31, 1478.39, 1481.10, 1479.64, 1478.08
198, 1484.18, 1519.61, 1532.82, 1580.66, 1478.59, 1481.10, 1480.36, 1478.24
199, 1482.35, 1518.66, 1532.18, 1581.29, 1478.82, 1481.39, 1481.09, 1478.44
200, 1483.02, 1518.46, 1532.29, 1582.60, 1479.03, 1482.45, 1481.73, 1478.64
201, 1483.21, 1518.63, 1532.90, 1582.81, 1479.24, 1482.54, 1482.09, 1478.86
202, 1484.75, 1519.55, 1533.78, 1585.24, 1479.51, 1482.73, 1482.45, 1479.11
203, 1484.75, 1519.91, 1534.32, 1584.42, 1479.75, 1482.93, 1482.73, 1479.32
